dt_abertura,dt_aprovacao,dt_resolucao,dt_fechamento,cod_problema,id_solicitante,id_departamento,id_diretoria
2021-07-10 00:17:36,2021-07-11 07:17:36,2021-07-24 07:17:36,2021-07-25 14:17:36,52,863,56,6
2021-09-28 12:49:11,2021-09-30 10:49:11,2021-10-11 10:49:11,2021-10-13 08:49:11,14,609,45,11
2021-04-03 19:29:28,2021-04-04 17:29:28,2021-05-01 17:29:28,2021-05-02 15:29:28,45,1684,45,7
2020-09-06 03:09:41,2020-09-06 04:09:41,2020-10-05 04:09:41,2020-10-05 05:09:41,45,704,56,11
2020-03-02 05:09:05,2020-03-04 03:09:05,2020-04-08 03:09:05,2020-04-10 01:09:05,14,348,48,7
2022-05-01 12:05:40,2022-05-02 11:05:40,2022-05-14 11:05:40,2022-05-15 10:05:40,52,1266,48,2
2022-02-10 01:26:42,2022-02-10 16:26:42,2022-04-14 16:26:42,2022-04-15 07:26:42,14,1538,49,5
2020-11-18 15:23:35,2020-11-20 04:23:35,2021-02-06 04:23:35,2021-02-07 17:23:35,78,1874,55,6
2022-01-16 16:27:03,2022-01-16 22:27:03,2022-03-10 22:27:03,2022-03-11 04:27:03,3,1449,56,6
2021-05-28 13:47:47,2021-05-29 11:47:47,2021-07-22 11:47:47,2021-07-23 09:47:47,78,886,45,11
2020-12-30 06:59:25,2020-12-31 02:59:25,2021-03-11 02:59:25,2021-03-11 22:59:25,45,1491,49,5
2020-01-05 06:04:49,2020-01-05 08:04:49,2020-02-10 08:04:49,2020-02-10 10:04:49,52,1845,47,5
2020-01-20 19:19:56,2020-01-21 17:19:56,2020-01-27 17:19:56,2020-01-28 15:19:56,14,1960,47,7
2020-05-18 06:15:59,2020-05-18 16:15:59,2020-06-29 16:15:59,2020-06-30 02:15:59,45,1441,47,4
2020-06-20 13:09:47,2020-06-22 03:09:47,2020-09-12 03:09:47,2020-09-13 17:09:47,3,671,45,2
2022-06-10 21:58:00,2022-06-11 13:58:00,2022-06-22 13:58:00,2022-06-23 05:58:00,14,446,41,7
2022-02-06 13:32:01,2022-02-07 07:32:01,2022-03-14 07:32:01,2022-03-15 01:32:01,14,155,55,5
2020-08-19 16:30:35,2020-08-19 17:30:35,2020-10-14 17:30:35,2020-10-14 18:30:35,78,390,45,2
2020-05-19 22:31:32,2020-05-21 10:31:32,2020-08-02 10:31:32,2020-08-03 22:31:32,14,635,48,9
2022-03-05 21:45:30,2022-03-06 23:45:30,2022-04-16 23:45:30,2022-04-18 01:45:30,14,1653,41,5
2020-04-26 14:00:01,2020-04-28 00:00:01,2020-05-25 00:00:01,2020-05-26 10:00:01,7,1570,56,7
2020-06-06 08:22:58,2020-06-06 18:22:58,2020-08-04 18:22:58,2020-08-05 04:22:58,3,192,55,4
2021-02-01 12:20:57,2021-02-03 08:20:57,2021-04-23 08:20:57,2021-04-25 04:20:57,3,1050,47,9
2020-12-25 02:16:49,2020-12-26 16:16:49,2021-02-17 16:16:49,2021-02-19 06:16:49,3,1097,41,4
2021-12-10 12:55:13,2021-12-11 20:55:13,2022-02-10 20:55:13,2022-02-12 04:55:13,45,764,48,2
2021-04-04 20:30:25,2021-04-06 00:30:25,2021-06-02 00:30:25,2021-06-03 04:30:25,25,1343,49,2
2021-02-14 07:17:41,2021-02-15 00:17:41,2021-03-24 00:17:41,2021-03-24 17:17:41,52,856,55,11
2021-12-22 05:30:53,2021-12-22 18:30:53,2022-03-15 18:30:53,2022-03-16 07:30:53,52,783,48,2
2020-03-18 19:07:31,2020-03-20 19:07:31,2020-04-13 19:07:31,2020-04-15 19:07:31,7,242,48,6
2020-06-04 01:08:46,2020-06-05 00:08:46,2020-08-12 00:08:46,2020-08-12 23:08:46,3,1189,48,5
2020-09-28 09:21:20,2020-09-30 03:21:20,2020-12-04 03:21:20,2020-12-05 21:21:20,7,783,41,2
2020-03-02 06:35:54,2020-03-04 01:35:54,2020-05-20 01:35:54,2020-05-21 20:35:54,78,716,55,6
2021-03-27 09:07:47,2021-03-28 04:07:47,2021-06-26 04:07:47,2021-06-26 23:07:47,14,1517,55,4
2021-07-13 13:46:34,2021-07-14 12:46:34,2021-07-19 12:46:34,2021-07-20 11:46:34,3,631,48,2
2021-04-30 18:33:58,2021-05-01 10:33:58,2021-05-05 10:33:58,2021-05-06 02:33:58,7,1784,55,11
2021-10-23 18:15:09,2021-10-25 00:15:09,2021-11-24 00:15:09,2021-11-25 06:15:09,25,1090,45,5
2020-06-29 01:06:17,2020-07-01 00:06:17,2020-07-14 00:06:17,2020-07-15 23:06:17,7,695,48,11
2020-05-27 13:47:59,2020-05-28 14:47:59,2020-06-24 14:47:59,2020-06-25 15:47:59,7,437,47,4
2020-03-12 06:52:10,2020-03-12 21:52:10,2020-06-01 21:52:10,2020-06-02 12:52:10,45,508,47,4
2020-01-16 00:36:38,2020-01-16 04:36:38,2020-04-11 04:36:38,2020-04-11 08:36:38,3,1093,47,7
2020-08-02 23:43:08,2020-08-03 16:43:08,2020-08-21 16:43:08,2020-08-22 09:43:08,14,537,56,4
2020-09-21 21:09:31,2020-09-21 23:09:31,2020-10-09 23:09:31,2020-10-10 01:09:31,25,258,41,4
2021-05-25 13:21:50,2021-05-25 20:21:50,2021-08-10 20:21:50,2021-08-11 03:21:50,14,926,55,4
2021-07-09 09:35:16,2021-07-10 09:35:16,2021-07-31 09:35:16,2021-08-01 09:35:16,52,1947,49,6
2021-11-10 23:10:48,2021-11-11 11:10:48,2022-01-27 11:10:48,2022-01-27 23:10:48,14,219,45,4
2021-02-20 19:17:58,2021-02-22 16:17:58,2021-03-28 16:17:58,2021-03-30 13:17:58,14,797,55,9
2020-05-24 09:28:35,2020-05-26 09:28:35,2020-06-28 09:28:35,2020-06-30 09:28:35,3,1203,41,7
2021-08-01 20:21:39,2021-08-02 18:21:39,2021-09-25 18:21:39,2021-09-26 16:21:39,52,508,48,7
2021-06-16 09:37:46,2021-06-17 21:37:46,2021-09-09 21:37:46,2021-09-11 09:37:46,7,776,41,7
2020-10-11 01:51:59,2020-10-11 19:51:59,2020-12-29 19:51:59,2020-12-30 13:51:59,78,1279,56,4
2020-06-25 19:57:53,2020-06-27 04:57:53,2020-09-06 04:57:53,2020-09-07 13:57:53,52,534,47,9
2021-09-14 14:04:08,2021-09-16 14:04:08,2021-11-29 14:04:08,2021-12-01 14:04:08,7,1668,45,5
2021-09-13 18:24:36,2021-09-15 08:24:36,2021-10-18 08:24:36,2021-10-19 22:24:36,14,1279,56,2
2021-12-10 04:59:46,2021-12-11 09:59:46,2021-12-28 09:59:46,2021-12-29 14:59:46,78,1517,47,11
2021-02-26 06:40:20,2021-02-28 06:40:20,2021-05-11 06:40:20,2021-05-13 06:40:20,14,738,47,7
2021-08-22 04:30:57,2021-08-23 13:30:57,2021-09-25 13:30:57,2021-09-26 22:30:57,25,1759,49,6
2022-01-12 22:15:59,2022-01-13 03:15:59,2022-03-29 03:15:59,2022-03-29 08:15:59,45,1573,48,4
2021-10-17 03:36:01,2021-10-17 12:36:01,2021-12-01 12:36:01,2021-12-01 21:36:01,3,1807,41,6
2020-09-16 01:57:43,2020-09-17 12:57:43,2020-09-29 12:57:43,2020-09-30 23:57:43,7,543,45,5
2020-06-24 15:03:15,2020-06-26 14:03:15,2020-07-09 14:03:15,2020-07-11 13:03:15,14,1189,41,6
2020-07-24 20:23:23,2020-07-26 14:23:23,2020-07-27 14:23:23,2020-07-29 08:23:23,78,1728,56,9
2020-04-01 02:29:46,2020-04-01 11:29:46,2020-04-06 11:29:46,2020-04-06 20:29:46,25,1873,47,6
2020-09-04 14:41:29,2020-09-04 15:41:29,2020-10-10 15:41:29,2020-10-10 16:41:29,78,1004,55,4
2020-06-10 02:42:18,2020-06-10 13:42:18,2020-07-20 13:42:18,2020-07-21 00:42:18,7,1849,55,6
2021-10-08 06:38:15,2021-10-09 13:38:15,2021-11-10 13:38:15,2021-11-11 20:38:15,45,1879,49,7
2022-01-19 19:25:22,2022-01-21 17:25:22,2022-02-05 17:25:22,2022-02-07 15:25:22,25,1110,45,7
2022-06-02 19:44:55,2022-06-03 01:44:55,2022-07-23 01:44:55,2022-07-23 07:44:55,25,277,41,4
2021-11-11 15:53:37,2021-11-12 19:53:37,2022-02-07 19:53:37,2022-02-08 23:53:37,52,189,45,4
2020-10-08 13:53:01,2020-10-09 02:53:01,2020-10-15 02:53:01,2020-10-15 15:53:01,7,1508,45,11
2021-08-12 22:08:07,2021-08-14 22:08:07,2021-09-28 22:08:07,2021-09-30 22:08:07,78,1671,48,5
2021-07-11 01:32:12,2021-07-11 22:32:12,2021-10-06 22:32:12,2021-10-07 19:32:12,52,1792,45,4
2020-02-14 18:20:49,2020-02-15 11:20:49,2020-04-17 11:20:49,2020-04-18 04:20:49,25,1688,48,9
2020-07-21 23:11:02,2020-07-23 19:11:02,2020-10-12 19:11:02,2020-10-14 15:11:02,7,1323,56,5
2022-01-20 10:30:54,2022-01-21 12:30:54,2022-04-10 12:30:54,2022-04-11 14:30:54,7,898,45,2
2022-01-28 06:32:11,2022-01-30 03:32:11,2022-03-23 03:32:11,2022-03-25 00:32:11,78,621,45,7
2020-06-24 10:36:52,2020-06-25 14:36:52,2020-08-25 14:36:52,2020-08-26 18:36:52,14,338,47,6
2021-09-30 21:47:20,2021-10-01 02:47:20,2021-12-15 02:47:20,2021-12-15 07:47:20,14,248,49,4
2021-11-15 14:02:07,2021-11-16 15:02:07,2022-01-19 15:02:07,2022-01-20 16:02:07,14,1669,45,2
2020-03-12 09:58:22,2020-03-13 09:58:22,2020-04-30 09:58:22,2020-05-01 09:58:22,3,1323,45,2
2020-04-08 09:20:21,2020-04-10 00:20:21,2020-06-25 00:20:21,2020-06-26 15:20:21,7,985,47,9
2021-02-10 09:38:05,2021-02-12 08:38:05,2021-03-11 08:38:05,2021-03-13 07:38:05,7,588,45,2
2021-05-03 03:38:24,2021-05-04 05:38:24,2021-07-03 05:38:24,2021-07-04 07:38:24,25,1941,56,2
2020-01-20 04:49:20,2020-01-21 23:49:20,2020-04-10 23:49:20,2020-04-12 18:49:20,3,588,55,11
2022-03-26 06:37:48,2022-03-27 14:37:48,2022-06-14 14:37:48,2022-06-15 22:37:48,14,410,48,9
2022-06-14 19:02:00,2022-06-14 20:02:00,2022-07-15 20:02:00,2022-07-15 21:02:00,52,381,45,2
2022-05-27 17:10:58,2022-05-29 17:10:58,2022-06-01 17:10:58,2022-06-03 17:10:58,14,886,48,4
2020-12-13 22:45:47,2020-12-14 09:45:47,2021-01-08 09:45:47,2021-01-08 20:45:47,7,959,55,6
2021-06-09 12:45:44,2021-06-11 07:45:44,2021-07-29 07:45:44,2021-07-31 02:45:44,25,854,47,6
2022-03-17 09:26:20,2022-03-18 00:26:20,2022-05-21 00:26:20,2022-05-21 15:26:20,45,1919,41,4
2022-03-23 14:42:00,2022-03-23 21:42:00,2022-04-21 21:42:00,2022-04-22 04:42:00,7,1394,41,5
2020-05-27 22:53:04,2020-05-29 02:53:04,2020-08-21 02:53:04,2020-08-22 06:53:04,14,1214,41,11
2021-11-03 09:44:23,2021-11-04 21:44:23,2022-02-01 21:44:23,2022-02-03 09:44:23,78,577,48,4
2021-01-21 03:37:20,2021-01-21 23:37:20,2021-03-27 23:37:20,2021-03-28 19:37:20,45,1359,49,6
2022-01-18 15:38:27,2022-01-18 19:38:27,2022-04-15 19:38:27,2022-04-15 23:38:27,14,371,56,9
2021-06-21 02:28:31,2021-06-23 00:28:31,2021-07-04 00:28:31,2021-07-05 22:28:31,3,446,48,5
2021-08-20 21:14:26,2021-08-21 13:14:26,2021-11-03 13:14:26,2021-11-04 05:14:26,25,434,56,2
2020-08-18 22:14:23,2020-08-20 20:14:23,2020-10-19 20:14:23,2020-10-21 18:14:23,45,133,55,9
2022-05-17 08:34:55,2022-05-19 07:34:55,2022-07-28 07:34:55,2022-07-30 06:34:55,14,640,45,9
2020-03-25 18:22:21,2020-03-26 22:22:21,2020-04-08 22:22:21,2020-04-10 02:22:21,45,1622,45,2
2020-01-19 02:09:08,2020-01-20 22:09:08,2020-02-11 22:09:08,2020-02-13 18:09:08,3,1437,49,7
2020-08-31 18:40:36,2020-09-01 09:40:36,2020-09-12 09:40:36,2020-09-13 00:40:36,3,309,49,6
2022-02-24 08:55:31,2022-02-25 22:55:31,2022-05-11 22:55:31,2022-05-13 12:55:31,45,375,56,11
2021-12-30 00:21:35,2021-12-31 08:21:35,2022-02-06 08:21:35,2022-02-07 16:21:35,14,1873,49,2
2022-02-09 06:03:58,2022-02-10 19:03:58,2022-03-23 19:03:58,2022-03-25 08:03:58,78,689,56,9
2020-09-13 22:42:13,2020-09-15 16:42:13,2020-11-22 16:42:13,2020-11-24 10:42:13,52,192,56,4
2020-04-26 07:10:43,2020-04-27 07:10:43,2020-07-20 07:10:43,2020-07-21 07:10:43,7,783,47,2
2022-02-02 17:57:53,2022-02-04 09:57:53,2022-03-17 09:57:53,2022-03-19 01:57:53,3,1424,48,4
2021-05-13 02:05:43,2021-05-13 23:05:43,2021-06-16 23:05:43,2021-06-17 20:05:43,14,929,49,2
2021-01-09 05:05:53,2021-01-09 20:05:53,2021-02-23 20:05:53,2021-02-24 11:05:53,14,1007,48,6
2021-05-29 00:39:14,2021-05-29 08:39:14,2021-07-11 08:39:14,2021-07-11 16:39:14,3,381,47,9
2021-03-08 02:26:59,2021-03-09 14:26:59,2021-04-15 14:26:59,2021-04-17 02:26:59,52,449,47,9
2020-03-19 05:12:39,2020-03-20 11:12:39,2020-03-22 11:12:39,2020-03-23 17:12:39,14,288,49,9
2022-02-26 11:41:44,2022-02-28 09:41:44,2022-04-23 09:41:44,2022-04-25 07:41:44,52,689,49,9
2020-12-11 23:06:04,2020-12-12 07:06:04,2021-02-19 07:06:04,2021-02-19 15:06:04,25,189,41,7
2022-05-05 03:57:45,2022-05-06 22:57:45,2022-05-09 22:57:45,2022-05-11 17:57:45,25,709,55,7
2021-08-11 04:37:58,2021-08-11 07:37:58,2021-08-28 07:37:58,2021-08-28 10:37:58,3,517,47,2
2021-09-18 11:15:22,2021-09-20 09:15:22,2021-09-22 09:15:22,2021-09-24 07:15:22,78,1157,45,5
2020-12-31 01:26:07,2020-12-31 06:26:07,2021-02-11 06:26:07,2021-02-11 11:26:07,45,104,55,9
2020-05-02 11:01:04,2020-05-04 08:01:04,2020-05-11 08:01:04,2020-05-13 05:01:04,78,1713,45,6
2021-12-14 04:17:14,2021-12-15 04:17:14,2022-01-09 04:17:14,2022-01-10 04:17:14,52,770,48,4
2021-11-21 00:33:42,2021-11-21 15:33:42,2022-01-19 15:33:42,2022-01-20 06:33:42,25,1302,47,5
2022-06-09 04:17:27,2022-06-10 23:17:27,2022-07-03 23:17:27,2022-07-05 18:17:27,78,1326,48,4
2021-11-27 02:19:35,2021-11-28 11:19:35,2022-01-02 11:19:35,2022-01-03 20:19:35,25,1589,48,6
2020-05-16 17:37:06,2020-05-16 19:37:06,2020-05-31 19:37:06,2020-05-31 21:37:06,14,331,55,9
2022-02-13 07:47:32,2022-02-14 10:47:32,2022-03-03 10:47:32,2022-03-04 13:47:32,7,1426,41,6
2021-11-25 11:54:28,2021-11-26 14:54:28,2022-01-23 14:54:28,2022-01-24 17:54:28,45,1552,56,5
2021-05-05 23:37:41,2021-05-06 09:37:41,2021-06-09 09:37:41,2021-06-09 19:37:41,14,1688,41,7
2020-07-03 09:42:44,2020-07-04 04:42:44,2020-09-13 04:42:44,2020-09-13 23:42:44,78,822,45,9
2022-02-11 15:25:21,2022-02-12 01:25:21,2022-03-29 01:25:21,2022-03-29 11:25:21,14,916,56,11
2020-01-28 14:28:53,2020-01-29 13:28:53,2020-02-11 13:28:53,2020-02-12 12:28:53,7,640,48,4
2020-06-08 10:49:14,2020-06-09 12:49:14,2020-06-24 12:49:14,2020-06-25 14:49:14,45,352,48,2
2021-09-18 17:19:15,2021-09-19 01:19:15,2021-09-27 01:19:15,2021-09-27 09:19:15,45,1376,55,7
2021-10-02 13:05:44,2021-10-04 11:05:44,2021-10-12 11:05:44,2021-10-14 09:05:44,45,711,47,9
2020-02-25 15:54:41,2020-02-27 09:54:41,2020-03-17 09:54:41,2020-03-19 03:54:41,78,297,56,7
2022-05-15 11:20:59,2022-05-17 05:20:59,2022-08-09 05:20:59,2022-08-10 23:20:59,52,588,48,7
2022-05-02 23:53:13,2022-05-03 08:53:13,2022-05-31 08:53:13,2022-05-31 17:53:13,3,288,41,9
2020-01-01 06:19:39,2020-01-02 17:19:39,2020-01-04 17:19:39,2020-01-06 04:19:39,25,822,49,11
2020-05-21 04:49:54,2020-05-22 01:49:54,2020-08-20 01:49:54,2020-08-20 22:49:54,52,397,49,7
2021-04-18 04:14:06,2021-04-19 21:14:06,2021-05-17 21:14:06,2021-05-19 14:14:06,3,568,55,4
2022-02-28 16:12:17,2022-03-01 17:12:17,2022-05-09 17:12:17,2022-05-10 18:12:17,45,550,55,2
2022-05-23 13:16:41,2022-05-25 11:16:41,2022-06-18 11:16:41,2022-06-20 09:16:41,25,1297,47,7
2020-11-17 07:58:25,2020-11-17 19:58:25,2021-01-10 19:58:25,2021-01-11 07:58:25,3,981,45,9
2021-12-09 16:39:51,2021-12-10 22:39:51,2022-02-22 22:39:51,2022-02-24 04:39:51,3,492,56,7
2021-06-13 11:57:57,2021-06-14 19:57:57,2021-08-19 19:57:57,2021-08-21 03:57:57,78,111,49,4
2021-07-18 10:23:22,2021-07-18 17:23:22,2021-08-17 17:23:22,2021-08-18 00:23:22,25,753,56,5
2020-03-25 07:31:36,2020-03-26 19:31:36,2020-05-05 19:31:36,2020-05-07 07:31:36,3,679,41,6
2020-12-12 06:59:23,2020-12-13 14:59:23,2021-01-18 14:59:23,2021-01-19 22:59:23,52,1932,55,5
2021-12-06 23:29:47,2021-12-07 03:29:47,2022-01-23 03:29:47,2022-01-23 07:29:47,7,1617,48,11
2021-05-30 16:50:12,2021-06-01 09:50:12,2021-06-05 09:50:12,2021-06-07 02:50:12,25,327,55,7
2022-05-20 03:56:14,2022-05-20 09:56:14,2022-07-27 09:56:14,2022-07-27 15:56:14,3,295,55,5
2022-01-04 23:42:08,2022-01-05 12:42:08,2022-03-12 12:42:08,2022-03-13 01:42:08,52,189,55,4
2021-07-18 08:36:09,2021-07-20 05:36:09,2021-08-11 05:36:09,2021-08-13 02:36:09,25,1341,55,11
2021-12-03 23:37:59,2021-12-05 22:37:59,2022-02-09 22:37:59,2022-02-11 21:37:59,52,797,45,6
2020-06-26 03:05:57,2020-06-26 09:05:57,2020-07-07 09:05:57,2020-07-07 15:05:57,3,1437,49,7
2020-05-31 08:42:56,2020-05-31 12:42:56,2020-06-24 12:42:56,2020-06-24 16:42:56,25,1527,56,2
2020-12-10 11:19:54,2020-12-11 04:19:54,2020-12-20 04:19:54,2020-12-20 21:19:54,45,535,45,6
2020-01-04 09:54:30,2020-01-04 21:54:30,2020-03-18 21:54:30,2020-03-19 09:54:30,45,1215,55,7
2021-06-14 06:42:57,2021-06-15 00:42:57,2021-09-06 00:42:57,2021-09-06 18:42:57,14,1964,45,9
2021-07-05 16:32:27,2021-07-05 17:32:27,2021-08-30 17:32:27,2021-08-30 18:32:27,78,281,48,2
2021-03-29 13:56:11,2021-03-30 01:56:11,2021-06-24 01:56:11,2021-06-24 13:56:11,78,1326,55,4
2022-04-30 19:23:06,2022-05-02 12:23:06,2022-06-03 12:23:06,2022-06-05 05:23:06,45,1670,56,11
2022-03-21 21:00:53,2022-03-23 17:00:53,2022-05-02 17:00:53,2022-05-04 13:00:53,3,1455,45,11
2021-08-03 19:38:35,2021-08-04 17:38:35,2021-09-02 17:38:35,2021-09-03 15:38:35,3,1216,55,11
2020-06-14 03:58:49,2020-06-15 04:58:49,2020-09-07 04:58:49,2020-09-08 05:58:49,25,1863,48,7
2020-03-12 02:43:54,2020-03-13 09:43:54,2020-05-07 09:43:54,2020-05-08 16:43:54,78,1826,47,9
2020-09-12 00:09:21,2020-09-13 22:09:21,2020-12-01 22:09:21,2020-12-03 20:09:21,25,1619,45,2
2022-02-03 22:49:42,2022-02-05 12:49:42,2022-03-11 12:49:42,2022-03-13 02:49:42,45,1904,45,11
2020-08-06 04:19:31,2020-08-06 05:19:31,2020-09-21 05:19:31,2020-09-21 06:19:31,3,1897,48,7
2021-09-27 16:28:59,2021-09-27 17:28:59,2021-12-05 17:28:59,2021-12-05 18:28:59,52,635,49,5
2020-06-15 03:48:51,2020-06-16 13:48:51,2020-07-29 13:48:51,2020-07-30 23:48:51,78,760,56,4
2021-01-30 00:35:34,2021-01-30 08:35:34,2021-04-22 08:35:34,2021-04-22 16:35:34,52,1735,56,6
2020-10-31 08:28:55,2020-11-01 03:28:55,2020-11-19 03:28:55,2020-11-19 22:28:55,78,1076,49,2
2020-10-18 08:07:30,2020-10-20 00:07:30,2020-11-27 00:07:30,2020-11-28 16:07:30,52,1866,48,9
2020-07-06 13:43:48,2020-07-07 23:43:48,2020-08-18 23:43:48,2020-08-20 09:43:48,52,883,41,2
2021-09-02 08:14:35,2021-09-03 08:14:35,2021-10-23 08:14:35,2021-10-24 08:14:35,25,1727,55,6
2020-11-30 21:45:34,2020-11-30 22:45:34,2021-02-17 22:45:34,2021-02-17 23:45:34,78,248,41,6
2021-12-10 23:54:37,2021-12-12 05:54:37,2022-02-23 05:54:37,2022-02-24 11:54:37,14,394,49,5
2020-10-23 01:17:29,2020-10-23 21:17:29,2020-12-15 21:17:29,2020-12-16 17:17:29,14,189,47,7
2021-06-08 23:04:34,2021-06-10 06:04:34,2021-08-17 06:04:34,2021-08-18 13:04:34,3,1832,56,7
2020-06-16 09:47:54,2020-06-16 11:47:54,2020-07-26 11:47:54,2020-07-26 13:47:54,14,543,49,9
2021-10-05 20:34:29,2021-10-06 19:34:29,2021-12-25 19:34:29,2021-12-26 18:34:29,14,883,56,7
2020-03-13 05:39:33,2020-03-14 17:39:33,2020-06-03 17:39:33,2020-06-05 05:39:33,52,1266,41,2
2020-07-10 09:56:40,2020-07-11 13:56:40,2020-07-16 13:56:40,2020-07-17 17:56:40,7,348,47,7
2021-11-30 20:01:44,2021-12-02 11:01:44,2022-01-02 11:01:44,2022-01-04 02:01:44,7,511,56,2
2021-12-11 12:39:22,2021-12-13 12:39:22,2022-02-02 12:39:22,2022-02-04 12:39:22,25,1063,47,6
2022-02-22 05:50:54,2022-02-23 12:50:54,2022-05-07 12:50:54,2022-05-08 19:50:54,45,1491,45,4
2020-07-28 03:35:40,2020-07-29 16:35:40,2020-08-29 16:35:40,2020-08-31 05:35:40,25,1677,55,5
2022-02-13 21:40:48,2022-02-14 02:40:48,2022-02-21 02:40:48,2022-02-21 07:40:48,78,785,56,5
2020-01-07 17:43:07,2020-01-09 17:43:07,2020-03-23 17:43:07,2020-03-25 17:43:07,14,1635,55,2
2022-04-03 21:24:58,2022-04-04 16:24:58,2022-05-06 16:24:58,2022-05-07 11:24:58,25,1758,48,5
2020-03-16 10:52:51,2020-03-17 01:52:51,2020-05-23 01:52:51,2020-05-23 16:52:51,45,1495,56,2
2022-05-09 09:46:21,2022-05-11 02:46:21,2022-06-27 02:46:21,2022-06-28 19:46:21,14,1341,55,6
2021-11-03 08:20:26,2021-11-04 20:20:26,2022-01-02 20:20:26,2022-01-04 08:20:26,7,251,45,11
2022-01-20 05:00:31,2022-01-20 17:00:31,2022-03-11 17:00:31,2022-03-12 05:00:31,52,753,49,7
2022-02-28 16:01:27,2022-03-01 05:01:27,2022-05-23 05:01:27,2022-05-23 18:01:27,25,1902,56,7
2020-10-02 06:35:09,2020-10-03 19:35:09,2020-12-17 19:35:09,2020-12-19 08:35:09,52,457,56,2
2020-09-26 18:09:05,2020-09-28 15:09:05,2020-11-03 15:09:05,2020-11-05 12:09:05,3,1904,55,7
2020-07-18 10:25:12,2020-07-20 05:25:12,2020-08-12 05:25:12,2020-08-14 00:25:12,7,297,56,9
2020-06-09 20:46:18,2020-06-10 07:46:18,2020-07-22 07:46:18,2020-07-22 18:46:18,25,873,45,7
2021-08-24 19:31:37,2021-08-26 11:31:37,2021-09-27 11:31:37,2021-09-29 03:31:37,3,394,56,4
2021-05-14 23:12:19,2021-05-16 07:12:19,2021-07-26 07:12:19,2021-07-27 15:12:19,78,1302,47,4
2022-02-22 02:35:15,2022-02-23 03:35:15,2022-05-06 03:35:15,2022-05-07 04:35:15,78,863,55,5
2021-08-20 13:15:46,2021-08-21 14:15:46,2021-09-04 14:15:46,2021-09-05 15:15:46,52,187,41,2
2021-10-12 08:57:11,2021-10-12 14:57:11,2021-10-14 14:57:11,2021-10-14 20:57:11,14,1049,48,6
2021-01-20 15:00:47,2021-01-21 09:00:47,2021-03-15 09:00:47,2021-03-16 03:00:47,78,1622,56,9
2021-03-01 00:23:38,2021-03-01 22:23:38,2021-03-10 22:23:38,2021-03-11 20:23:38,45,463,48,4
2021-09-10 01:40:07,2021-09-10 06:40:07,2021-11-07 06:40:07,2021-11-07 11:40:07,3,408,45,11
2021-06-16 14:42:10,2021-06-17 18:42:10,2021-08-13 18:42:10,2021-08-14 22:42:10,52,672,47,11
2021-04-01 23:35:05,2021-04-03 07:35:05,2021-04-16 07:35:05,2021-04-17 15:35:05,14,844,49,9
2021-12-04 11:18:42,2021-12-04 18:18:42,2022-03-04 18:18:42,2022-03-05 01:18:42,25,230,47,11
2020-07-26 04:27:45,2020-07-27 04:27:45,2020-09-05 04:27:45,2020-09-06 04:27:45,45,885,41,6
2020-08-02 15:43:27,2020-08-02 22:43:27,2020-10-23 22:43:27,2020-10-24 05:43:27,14,679,49,5
2021-10-03 04:16:00,2021-10-03 15:16:00,2021-10-04 15:16:00,2021-10-05 02:16:00,14,884,41,11
2022-03-06 19:43:41,2022-03-08 11:43:41,2022-04-16 11:43:41,2022-04-18 03:43:41,25,694,45,6
2021-04-09 08:17:22,2021-04-09 13:17:22,2021-04-29 13:17:22,2021-04-29 18:17:22,52,1509,41,2
2022-04-30 23:41:13,2022-05-01 16:41:13,2022-05-31 16:41:13,2022-06-01 09:41:13,52,1395,55,6
2021-05-02 15:26:34,2021-05-03 21:26:34,2021-07-14 21:26:34,2021-07-16 03:26:34,14,1121,47,9
2022-05-09 23:01:00,2022-05-10 13:01:00,2022-07-20 13:01:00,2022-07-21 03:01:00,14,1879,48,7
2020-12-03 15:07:05,2020-12-05 01:07:05,2021-01-11 01:07:05,2021-01-12 11:07:05,45,1983,45,4
2020-11-08 01:41:17,2020-11-08 18:41:17,2021-01-03 18:41:17,2021-01-04 11:41:17,52,1157,48,5
2020-11-21 18:39:22,2020-11-23 03:39:22,2021-01-08 03:39:22,2021-01-09 12:39:22,14,1960,49,6
2021-03-27 09:35:20,2021-03-27 10:35:20,2021-04-19 10:35:20,2021-04-19 11:35:20,45,610,47,11
2021-06-20 09:28:40,2021-06-20 14:28:40,2021-07-10 14:28:40,2021-07-10 19:28:40,3,1861,55,9
2020-07-25 02:21:38,2020-07-26 21:21:38,2020-09-27 21:21:38,2020-09-29 16:21:38,52,656,45,7
2020-10-03 05:20:17,2020-10-05 02:20:17,2020-12-16 02:20:17,2020-12-17 23:20:17,7,352,47,7
2022-02-21 18:30:33,2022-02-22 18:30:33,2022-03-20 18:30:33,2022-03-21 18:30:33,52,1229,55,2
2022-04-22 17:32:54,2022-04-24 02:32:54,2022-06-11 02:32:54,2022-06-12 11:32:54,25,1334,49,4
2021-05-15 19:14:59,2021-05-17 03:14:59,2021-08-03 03:14:59,2021-08-04 11:14:59,3,1232,45,9
2020-06-28 06:37:11,2020-06-29 14:37:11,2020-07-27 14:37:11,2020-07-28 22:37:11,25,1671,45,4
2021-07-01 04:22:38,2021-07-02 01:22:38,2021-07-16 01:22:38,2021-07-16 22:22:38,3,104,45,11
